zip,longi,lat,lat_meter,long_meter,annotation,raw_tweet
32822,-81.304183,28.521842,-1045394.649,1447086.11,32822,#commercialalarm 6207 pershing av 32822 7 30 06 12 #orlando #ventura
32803,-81.34654798,28.55341382,-1042611.869,1442390.72,32803,#commercialalarm 621 commonwealth av 32803 4 10 21 25 #orlando #colonialtowncenter
32822,-81.30659485,28.49554825,-1048309.255,1447318.106,32822,#commercialalarm 6301 hazeltin nation dr 32822 6 15 21 16 #orlando #airportnorth
32835,-81.47048011,28.50996003,-1049318.505,1431059.41,32835,#commercialalarm 6302 ducado pt 32835 6 27 11 34 #orlando #metrowest
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#commercialalarm 693 n orang av 32801 10 28 23 55 #orlando #centralbusinessdistrict
32803,-81.34999,28.55314,-1042696.253,1442059.682,32803,#commercialalarm 721 n magnolia av 32803 4 8 05 03 #orlando #centralbusinessdistrict
32803,-81.351654,28.544388,-1043680.047,1442052.413,32803,#commercialalarm 724 herndon av 32803 11 14 22 15 #orlando #colonialtowncenter
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#commercialalarm 845 n garland av 100 32801 2 28 10 45 #orlando #centralbusinessdistrict
32803,-81.34473,28.553408,-1042583.753,1442568.23,32803,#commercialalarm 934 n mill av 32803 6 28 11 #orlando #parklakehighland
32804,-81.388908,28.572329,-1041211.313,1437922.462,32804,#commercialbe 1414 n orang av 32804 9 1 11 21 #orlando #northorange
32808,-81.43848419,28.60554695,-1038356.904,1432499.837,32808,#commercialbe 1488 merci dr 32808 3 16 09 35 #orlando #mercydrive
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#commercialbe 305 palmetto av 32801 9 7 13 09 #orlando #centralbusinessdistrict
32811,-81.435684,28.522672,-1047380.979,1434233.431,32811,#commercialbe 4777 old winter_garden rd 32811 7 9 06 56 #orlando #malibugroves
32801,-81.377182,28.541979,-1044346.88,1439603.527,32801,#commercialbe 53 w central bv 32801 11 2 05 #orlando #centralbusinessdistrict
32806,-81.36013031,28.51269722,-1047281.105,1441786.488,32806,#commercialbe 920 delanei av 32806 4 8 09 48 #orlando #lakecopeland
32803,-81.329719,28.552284,-1042469.174,1444053.007,32803,#commercialrobbery 2424 e robinson st 32803 8) 29 18 08 #orlando #eastcentralpark
32801,-81.37474,28.53462,-1045113.453,1439972.098,32801,#communityorientatedpolicingdetail 100 s hughei av 32801 6 1 15 55 #orlando #citywide
32803,-81.364746,28.557009,-1042506.156,1440551.173,32803,#communityorientatedpolicingdetail 2400 e coloni dr 32803 11 2 12 48 #orlando #colonialtowncenter
32801,-81.37762451,28.54165649,-1044389.149,1439566.042,32801,#communityorientatedpolicingdetail 26 s garland av 32801 3 27 10 31 #orlando #centralbusinessdistrict
32801,-81.379387,28.541828,-1044398.201,1439390.98,32801,#communityorientatedpolicingdetail 400 s orang av 32801 8) 29 08 57 #orlando #centralbusinessdistrict
32807,-81.31041996,28.53315979,-1044255.49,1446276.133,32807,#communityorientatedpolicingdetail 4600 lake underhil rd 32807 1 27 13 29 #orlando #dovershoreseast
32819,-81.468456,28.482437,-1052298.419,1431741.021,32819,#communityorientatedpolicingdetail 4900 intern dr 32819 4 18 14 25 #orlando #floridacenter
32819,-81.463333,28.458055,-1054885.922,1432670.35,32819,#communityorientatedpolicingdetail 4900 intern dr 32819 6 27 13 37 #orlando #floridacenter
32819,-81.457447,28.477985,-1052612.681,1432894.833,32819,#communityorientatedpolicingdetail 4951 intern dr 32819 1 22 17 33 #orlando #floridacenter
32819,-81.466003,28.451771,-1055615.471,1432519.948,32819,#communityorientatedpolicingdetail 4965 intern dr 32819 6 4 16 27 #orlando #floridacenter
32819,-81.469207,28.492553,-1051203.276,1431489.794,32819,#communityorientatedpolicingdetail 4965 intern dr 32819 6 4 16 27 #orlando #floridacenter
32804,-81.389602,28.561786,-1042375.761,1438041.126,32804,#communityorientatedpolicingdetail 500 rugby st 32804 7 8 14 08 #orlando #collegepark
32819,-81.460998,28.464147,-1054182.643,1432791.355,32819,#communityorientatedpolicingdetail 5200 intern dr 32819 1 26 15 19 #orlando #floridacenter
32819,-81.450279,28.465393,-1053877.857,1433816.784,32819,#communityorientatedpolicingdetail 5295 intern dr 32819 3 9 20 06 #orlando #floridacenter
32805,-81.398163,28.549765,-1043825.934,1437418.097,32805,#communityorientatedpolicingdetail 555 n john young py 32805 7 02 24 #orlando #westcolonial
32819,-81.46244,28.456577,-1055033.62,1432783.612,32819,#communityorientatedpolicingdetail 5600 intern dr 32819 6 12 22 #orlando #floridacenter
32819,-81.462875,28.451606,-1055584.391,1432828.541,32819,#communityorientatedpolicingdetail 5791 intern dr 32819 6 29 19 42 #orlando #floridacenter
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#communityorientatedpolicingdetail 83 e coloni dr 32801 5 23 08 35 #orlando #centralbusinessdistrict
32814,-81.323991,28.578999,-1039455.927,1444137.596,32814,#communityorientatedpolicingdetail lake baldwin ln jake st 32814 8) 13 18 24 #orlando #baldwinpark
32801,-81.382301,28.541292,-1044502.827,1439116.04,32801,#communityorientatedpolicingdetail n rosalind av e central bv 32801 3 15 44 #orlando #centralbusinessdistrict
32811,-81.440452,28.510871,-1048747.195,1433975.789,32811,#deadperson 1077 broome av 32811 8) 17 14 44 #orlando #newmalibu
32803,-81.34966202,28.55310068,-1042695.369,1442092.385,32803,#designatedpatrolarea 1800 e central bv 32803 3 12 07 34 #orlando #lawsonaferncreek
32822,-81.301091,28.521418,-1045391.968,1447395.477,32822,#designatedpatrolarea 1900 s semoran bv 32822 6 15 07 35 #orlando #dixiebelle
32803,-81.36835,28.56134,-1042089.237,1440122.806,32803,#designatedpatrolarea 2014 palmer st 32803 12 20 07 57 #orlando #lakecomo
32803,-81.377678,28.555832,-1042839.092,1439310.026,32803,#designatedpatrolarea 2200 hillcrest st 32803 2 9 05 32 #orlando #colonialtownsouth
32804,-81.396156,28.561708,-1042487.608,1437402.944,32804,#designatedpatrolarea 2400 n orang av 32804 7 18 08 04 #orlando #northorange
32806,-81.382393,28.520903,-1046734.993,1439467.668,32806,#designatedpatrolarea 2820 s orang av 32806 7 25 19 59 #orlando #southorange
32805,-81.41,28.55,-1043986.699,1436258.664,32805,#designatedpatrolarea 3000 s john young py 32805 11 14 08 46 #orlando #catalina
32806,-81.356834,28.51252,-1047248.379,1442111.467,32806,#designatedpatrolarea 3200 curry ford rd 32806 10 11 16 34 #orlando #laketerrace
32806,-81.377365,28.510349,-1047810.301,1440145.277,32806,#designatedpatrolarea 3700 curry ford rd 32806 12 30 04 13 #orlando #conway
32811,-81.45915,28.52798,-1047168.875,1431848.834,32811,#designatedpatrolarea 4400 s kirkman rd 32811 10 4 07 10 #orlando #kirkmansouth
32811,-81.43569,28.49486,-1050424.198,1434722.96,32811,#designatedpatrolarea 4745 walden cr 32811 10 30 14 47 #orlando #floridacenternorth
32819,-81.458649,28.474527,-1053009.944,1432838.246,32819,#designatedpatrolarea 4951 intern dr 32819 1 17 20 17 #orlando #floridacenter
32819,-81.464524,28.454562,-1055286.842,1432615.4,32819,#designatedpatrolarea 4951 intern dr 32819 1 19 12 00 #orlando #floridacenter
32819,-81.454552,28.476471,-1052732.858,1433204.304,32819,#designatedpatrolarea 4951 intern dr 32819 12 20 10 28 #orlando #floridacenter
32819,-81.450567,28.46577,-1053841.133,1433782.007,32819,#designatedpatrolarea 4951 intern dr 32819 4 7 11 04 #orlando #floridacenter
32819,-81.464752,28.465428,-1054101.438,1432402.014,32819,#designatedpatrolarea 5200 intern dr 32819 7 8 01 00 #orlando #floridacenter
32819,-81.45035,28.47211,-1053143.999,1433691.596,32819,#designatedpatrolarea 5365 intern dr 32819 10 30 07 34 #orlando #floridacenter
32819,-81.449047,28.474756,-1052833.992,1433772.313,32819,#designatedpatrolarea 5400 touchstone dr 32819 5 23 09 14 #orlando #floridacenter
32819,-81.466461,28.462891,-1054405.883,1432279.639,32819,#designatedpatrolarea 5568 intern dr 32819 12 27 01 27 #orlando #floridacenter
32819,-81.452725,28.467169,-1053721.975,1433546.527,32819,#designatedpatrolarea 5600 intern dr 32819 7 6 21 37 #orlando #floridacenter
32807,-81.2990036,28.52228737,-1045263.739,1447583.776,32807,#designatedpatrolarea 5600 lake underhil rd 32807 7 4 06 23 #orlando #monterey
32822,-81.307661,28.516767,-1046004.994,1446836.815,32822,#designatedpatrolarea 5725 t g lee bv 32822 8) 2 06 59 #orlando #airportnorth
32819,-81.468224,28.473772,-1053242.931,1431916.045,32819,#designatedpatrolarea 5900 intern dr 32819 7 13 21 45 #orlando #floridacenter
32835,-81.463483,28.494211,-1050931.997,1432019.745,32835,#designatedpatrolarea 6101 raleigh st 32835 11 19 10 19 #orlando #metrowest
32819,-81.464559,28.465512,-1054089.216,1432419.394,32819,#designatedpatrolarea 6200 intern dr 32819 6 14 00 13 #orlando #floridacenter
32835,-81.49484999,28.51907015,-1048703.646,1428519.534,32835,#designatedpatrolarea 6432 raleigh st 32835 6 27 06 38 #orlando #metrowest
32819,-81.45134,28.463396,-1054113.047,1433748.269,32819,#designatedpatrolarea 6500 intern dr 32819 10 31 21 20 #orlando #floridacenter
32819,-81.450269,28.467129,-1053687.747,1433787.199,32819,#designatedpatrolarea 6500 intern dr 32819 12 16 10 17 #orlando #floridacenter
32819,-81.453987,28.478962,-1052451.412,1433215.66,32819,#designatedpatrolarea 6500 intern dr 32819 2 12 13 39 #orlando #floridacenter
32819,-81.45898014,28.48277986,-1052112.104,1432660.69,32819,#designatedpatrolarea 6500 s kirkman rd 32819 6 13 16 36 #orlando #floridacenter
32811,-81.436928,28.4972,-1050187.634,1434560.81,32811,#designatedpatrolarea 920 s kirkman rd 32811 3 21 05 32 #orlando #metrowest
32832,-81.251001,28.434568,-1054095.49,1453834.563,32832,#designatedpatrolarea 9900 Lake_District ln 32832 8) 11 12 02 #orlando #eastpark
32804,-81.392784,28.572287,-1041277.008,1437545.022,32804,#designatedpatrolarea dubsdread cr w par st 32804 2 7 06 32 #orlando #collegepark
32811,-81.433713,28.497565,-1050097.123,1434868.38,32811,#designatedpatrolarea edgemoor st silverton st 32811 4 23 08 54 #orlando #malibugroves
32819,-81.441429,28.458036,-1054543.676,1434811.095,32819,#designatedpatrolarea grandnat dr intern dr 32819 11 23 02 26 #orlando #floridacenter
32827,-81.305195,28.43122,-1055324.013,1448598.478,32827,#designatedpatrolarea oak bluff dr barnstable pl 32827 2 17 05 30 #orlando #southport
32811,-81.448753,28.530881,-1046688.166,1432812.859,32811,#designatedpatrolarea poppy av lescot ln 32811 7 11 08 23 #orlando #carvershores
32811,-81.459163,28.500032,-1050227.214,1432339.289,32811,#designatedpatrolarea poppy av lescot ln 32811 7 13 12 14 #orlando #carvershores
32811,-81.45102,28.52364,-1047516.094,1432719.003,32811,#designatedpatrolarea s kirkman rd MetroWest bv 32811 5 11 09 50 #orlando #kirkmannorth
32812,-81.33388519,28.51496506,-1046617.758,1444308.663,32812,#designatedpatrolarea s kirkman rd raleigh st 32811 4 5 06 39 #orlando #kirkmannorth
32806,-81.37458,28.513792,-1047389.638,1440356.283,32806,#designatedpatrolarea s orang av e michigan st 32806 2 8 19 45 #orlando #pineloch
32805,-81.414787,28.551268,-1043923.331,1435769.073,32805,#designatedpatrolarea s parramor av w jackson st 32805 7 19 22 23 #orlando #holdenparramore
32804,-81.407869,28.555574,-1043343.27,1436368.235,32804,#designatedpatrolarea university dr w yale st 32804 2 9 09 29 #orlando #collegepark
32811,-81.45931341,28.51659849,-1048416.834,1432033.127,32811,#designatedpatrolarea vineland rd radebaugh wai 32811 5 31 11 41 #orlando #floridacenternorth
32801,-81.37893766,28.53829354,-1044777.805,1439497.365,32801,#designatedpatrolareaavailable 101 n rosalind av 32801 11 1 14 05 #orlando #southeola
32803,-81.364501,28.566456,-1041468.739,1440407.794,32803,#designatedpatrolareaavailable 1414 virginia dr 32803 3 16 07 27 #orlando #colonialtownnorth
32824,-81.358376,28.415911,-1057841.977,1443672.344,32824,#designatedpatrolareaavailable 1700 tradeport dr 32824 10 29 12 15 #orlando #boggycreek
32822,-81.31001,28.4806,-1049998.676,1447250.301,32822,#designatedpatrolareaavailable 1801 s semoran bv 32822 11 19 14 40 #orlando #lakefredrica
32801,-81.379245,28.555116,-1042942.155,1439169.773,32801,#designatedpatrolareaavailable 189 s orang av 32801 12 10 03 05 #orlando #centralbusinessdistrict
32812,-81.311538,28.461524,-1052109.702,1447440.071,32812,#designatedpatrolareaavailable 2055 conwai rd 32812 7 25 08 22 #orlando #marinersvillage
32801,-81.37901,28.5413,-1044450.018,1439437.118,32801,#designatedpatrolareaavailable 26 s garland av 32801 1 6 02 31 #orlando #centralbusinessdistrict
32801,-81.37909994,28.54568973,-1043971.169,1439350.683,32801,#designatedpatrolareaavailable 26 s garland av 32801 12 27 01 45 #orlando #centralbusinessdistrict
32801,-81.388461,28.550988,-1043539.172,1438343.367,32801,#designatedpatrolareaavailable 26 s garland av 32801 6 5 23 58 #orlando #centralbusinessdistrict
32814,-81.333641,28.566254,-1041002.962,1443422.386,32814,#designatedpatrolareaavailable 2900 upper park rd 32814 1 9 16 08 #orlando #baldwinpark
32808,-81.4152832,28.55207443,-1043842.907,1435706.413,32808,#designatedpatrolareaavailable 3101 w princeton st 32808 4 11 03 52 #orlando #princetonsilverstar
32803,-81.34515381,28.55544472,-1042367.637,1442490.76,32803,#designatedpatrolareaavailable 3201 e coloni dr 32803 2 22 10 45 #orlando #colonialtowncenter
32806,-81.376091,28.52049065,-1046680.624,1440090.227,32806,#designatedpatrolareaavailable 3700 curry ford rd 32806 4 6 19 47 #orlando #conway
32839,-81.415379,28.490649,-1050565.215,1436781.026,32839,#designatedpatrolareaavailable 3700 millenia bv 32839 9 6 09 31 #orlando #millenia
32808,-81.450011,28.59631,-1039548.599,1431538.139,32808,#designatedpatrolareaavailable 3900 w d judge dr 32808 1 17 08 33 #orlando
32811,-81.445175,28.525173,-1047256.519,1433262.701,32811,#designatedpatrolareaavailable 4000 middlebrook rd 32811 7 1 22 25 #orlando #floridacenternorth
32811,-81.452765,28.530459,-1046797.36,1432428.595,32811,#designatedpatrolareaavailable 4300 middlebrook rd 32811 9 4 13 29 #orlando #floridacenternorth
32808,-81.41987152,28.59666444,-1039036.275,1434471.96,32808,#designatedpatrolareaavailable 4603 w coloni dr 32808 2 7 11 31 #orlando #westcolonial
32808,-81.41759491,28.5522728,-1043857.589,1435477.292,32808,#designatedpatrolareaavailable 4603 w coloni dr 32808 3 22 15 #orlando #westcolonial
32808,-81.4455,28.58082,-1041172.715,1432250.984,32808,#designatedpatrolareaavailable 4793 n pine hill rd 32808 3 21 12 22 #orlando #signalhill
32839,-81.429519,28.489385,-1050926.158,1435422.206,32839,#designatedpatrolareaavailable 5000 millenia bv 32839 4 2 01 06 #orlando #millenia
32808,-81.439384,28.555708,-1043824.392,1433290.141,32808,#designatedpatrolareaavailable 5000 north ln 32808 1 9 02 47 #orlando #signalhill
32808,-81.437229,28.600481,-1038891.503,1432711.532,32808,#designatedpatrolareaavailable 5000 north ln 32808 12 16 00 07 #orlando #signalhill
32808,-81.442931,28.576075,-1041651.568,1432585.217,32808,#designatedpatrolareaavailable 5037 north ln 32808 8) 27 04 03 #orlando #signalhill
32839,-81.449172,28.478771,-1052396.637,1433689.413,32839,#designatedpatrolareaavailable 5100 millenia bv 32839 11 22 08 18 #orlando #millenia
32810,-81.414286,28.599115,-1038680.283,1434973.554,32810,#designatedpatrolareaavailable 5100 n orang blossom tl 32810 1 20 16 45 #orlando
32839,-81.442351,28.474758,-1052728.487,1434426.455,32839,#designatedpatrolareaavailable 5300 millenia bv 32839 11 22 14 10 #orlando #millenia
32819,-81.450565,28.467062,-1053699.731,1433759.458,32819,#designatedpatrolareaavailable 5400 intern dr 32819 1 2 21 49 #orlando #floridacenter
32819,-81.465126,28.459913,-1054710.778,1432462.462,32819,#designatedpatrolareaavailable 5400 intern dr 32819 2 13 22 36 #orlando #floridacenter
32811,-81.459122,28.493021,-1050993.728,1432466.647,32811,#designatedpatrolareaavailable 5400 Myrica home rd 32811 3 10 09 37 #orlando #timberleaf
32819,-81.45327,28.463089,-1054176.977,1433565.09,32819,#designatedpatrolareaavailable 5500 s kirkman rd 32819 10 16 14 25 #orlando #floridacenter
32822,-81.308014,28.501656,-1047663.63,1447070.961,32822,#designatedpatrolareaavailable 5575 s semoran bv 32822 5 12 11 00 #orlando #countryside
32819,-81.44902714,28.47479023,-1052829.934,1433773.651,32819,#designatedpatrolareaavailable 5600 intern dr 32819 6 29 16 39 #orlando #floridacenter
32822,-81.30993,28.46026,-1052222.453,1447619.62,32822,#designatedpatrolareaavailable 5700 bent pine dr 32822 2 13 07 52 #orlando #airportnorth
32819,-81.45880982,28.46225023,-1054355.813,1433038.539,32819,#designatedpatrolareaavailable 5858 intern dr 32819 2 26 08 26 #orlando #floridacenter
32819,-81.47541809,28.46386337,-1054440.098,1431387.306,32819,#designatedpatrolareaavailable 5900 american wy blk 32819 2 26 22 38 #orlando #floridacenter
32822,-81.307877,28.5012,-1047711.34,1447092.443,32822,#designatedpatrolareaavailable 6000 s Goldenrod rd 32822 7 1 06 31 #orlando #airportnorth
32819,-81.454292,28.480331,-1052306.408,1433161.769,32819,#designatedpatrolareaavailable 6200 intern dr 32819 4 20 10 31 #orlando #floridacenter
32835,-81.460075,28.494328,-1050865.68,1432350.566,32835,#designatedpatrolareaavailable 6300 MetroWest bv 32835 5 12 11 10 #orlando #metrowest
32822,-81.31053329,28.52083102,-1045605.976,1446484.186,32822,#designatedpatrolareaavailable 6300 s semoran blvd 32822 7 06 54 #orlando #airportnorth
32835,-81.471877,28.517825,-1048479.799,1430784.733,32835,#designatedpatrolareaavailable 6401 time squar av 32835 10 7 19 40 #orlando #metrowest
32819,-81.45627,28.46375,-1054151.798,1433260.322,32819,#designatedpatrolareaavailable 6603 intern dr 32819 7 28 09 41 #orlando #floridacenter
32822,-81.308884,28.514496,-1046272.826,1446757.788,32822,#designatedpatrolareaavailable 6651 s semoran bv 32822 4 7 05 59 #orlando #airportnorth
32811,-81.435882,28.536451,-1045876.421,1433971.282,32811,#designatedpatrolareaavailable 700 s kirkman rd 32811 9 6 13 39 #orlando #metrowest
32822,-81.30856857,28.47466618,-1050624.918,1447496.552,32822,#designatedpatrolareaavailable 7024 Augusta_National_Golf_Club dr 32822 6 13 08 36 #orlando #airportnorth
32803,-81.35186,28.53839,-1044339.497,1442138.611,32803,#designatedpatrolareaavailable 718 maguir bv 32803 2 21 12 53 #orlando #colonialtowncenter
32807,-81.310384,28.53452,-1044106.121,1446255.469,32807,#designatedpatrolareaavailable 727 s semoran bv 32807 8) 13 17 19 #orlando #engelwoodpark
32822,-81.31012,28.49897,-1047990.872,1446913.068,32822,#designatedpatrolareaavailable 7300 Augusta_National_Golf_Club dr 32822 2 9 13 21 #orlando #airportnorth
32805,-81.42318,28.522589,-1047193.35,1435455.74,32805,#designatedpatrolareaavailable 801 rio_grande av s 32805 5 20 02 17 #orlando #lornadoone
32827,-81.305195,28.431216,-1055324.45,1448598.549,32827,#designatedpatrolareaavailable 8221 casa verd rd 32827 3 7 09 39 #orlando #orlandointernationalairport
32827,-81.30509913,28.43001477,-1055454.332,1448629.275,32827,#designatedpatrolareaavailable 8221 casa verd rd 32827 5 28 15 20 #orlando #orlandointernationalairport
32827,-81.340718,28.427235,-1056323.486,1445197.58,32827,#designatedpatrolareaavailable 8301 bear rd 32827 4 7 14 25 #orlando #orlandointernationalairport
32827,-81.305197,28.431161,-1055330.499,1448599.332,32827,#designatedpatrolareaavailable 8385 daetwyl dr 32827 3 8 00 02 #orlando #orlandointernationalairport
32827,-81.30509913,28.43054585,-1055396.236,1448619.833,32827,#designatedpatrolareaavailable 8400 daetwyl dr 32827 7 3 14 30 #orlando #southport
32829,-81.24771881,28.48266029,-1048782.816,1453296.929,32829,#designatedpatrolareaavailable 8500 daetwyl dr 32827 1 3 12 03 #orlando #southport
32805,-81.393249,28.552253,-1043476.264,1437853.722,32805,#designatedpatrolareaavailable 900 s goldwyn av 32805 2 23 08 20 #orlando #washingtonshores
32832,-81.24446109,28.39472227,-1058349.506,1455184.888,32832,#designatedpatrolareaavailable 9000 narcoosse rd 32832 1 21 11 57 #orlando #balbay
32827,-81.305197,28.431157,-1055330.936,1448599.403,32827,#designatedpatrolareaavailable 9025 airport bv 32827 12 19 11 24 #orlando #orlandointernationalairport
32827,-81.306274,28.431072,-1055357.339,1448495.665,32827,#designatedpatrolareaavailable 9075 airport bv 32827 2 16 12 54 #orlando #orlandointernationalairport
32827,-81.305095,28.431153,-1055329.754,1448609.442,32827,#designatedpatrolareaavailable 9075 airport bv 32827 2 16 36 #orlando #orlandointernationalairport
32827,-81.305196,28.431211,-1055325.013,1448598.541,32827,#designatedpatrolareaavailable 9075 airport bv 32827 4 27 08 05 #orlando #orlandointernationalairport
32827,-81.30627441,28.43107224,-1055357.32,1448495.62,32827,#designatedpatrolareaavailable 9200 airport blvd 32827 6 2 11 19 #orlando #orlandointernationalairport
32827,-81.339708,28.432182,-1055766.291,1445208.546,32827,#designatedpatrolareaavailable 9200 airport bv 32827 10 1 16 59 #orlando #orlandointernationalairport
32827,-81.311283,28.431479,-1055392.354,1447998.926,32827,#designatedpatrolareaavailable 9200 airport bv 32827 4 26 13 54 #orlando #orlandointernationalairport
32827,-81.30688477,28.4315052,-1055319.651,1448428.276,32827,#designatedpatrolareaavailable 9233 airport blvd 32827 7 6 00 53 #orlando #orlandointernationalairport
32827,-81.307579,28.431228,-1055360.999,1448365.36,32827,#designatedpatrolareaavailable 9239 airport bv 32827 12 18 10 38 #orlando #orlandointernationalairport
32827,-81.25490025,28.4275002,-1054930.721,1453579.644,32827,#designatedpatrolareaavailable 9250 airport bv 32827 1 30 20 17 #orlando #orlandointernationalairport
32827,-81.316636,28.44085,-1054452.197,1447309.324,32827,#designatedpatrolareaavailable 9300 airport bv 32827 11 17 12 16 #orlando #orlandointernationalairport
32827,-81.262535,28.421892,-1055665.807,1452933.564,32827,#designatedpatrolareaavailable 9300 airport bv 32827 11 21 04 02 #orlando #orlandointernationalairport
32827,-81.309608,28.431663,-1055345.632,1448159.345,32827,#designatedpatrolareaavailable 9321 airport bv 32827 10 5 07 52 #orlando #orlandointernationalairport
32827,-81.309608,28.431664,-1055345.522,1448159.327,32827,#designatedpatrolareaavailable 9321 airport bv 32827 3 6 06 #orlando #orlandointernationalairport
32827,-81.275215,28.41875,-1056211.403,1451750.329,32827,#designatedpatrolareaavailable 9448 airport bv 32827 11 19 16 05 #orlando #orlandointernationalairport
32827,-81.305196,28.431171,-1055329.389,1448599.252,32827,#designatedpatrolareaavailable 9459 airport blvd 32827 5 18 15 26 #orlando #orlandointernationalairport
32827,-81.311279,28.430873,-1055458.582,1448010.086,32827,#designatedpatrolareaavailable 9474 airport bv 32827 12 22 04 09 #orlando #orlandointernationalairport
32827,-81.307121,28.43178,-1055293.342,1448400.306,32827,#designatedpatrolareaavailable 9474 airport bv 32827 2 11 04 26 #orlando #orlandointernationalairport
32827,-81.305197,28.431148,-1055331.921,1448599.563,32827,#designatedpatrolareaavailable 9474 airport bv 32827 3 29 13 56 #orlando #orlandointernationalairport
32827,-81.305196,28.431188,-1055327.529,1448598.949,32827,#designatedpatrolareaavailable 9474 airport bv 32827 4 3 07 02 #orlando #orlandointernationalairport
32827,-81.30758667,28.4315033,-1055331.005,1448359.717,32827,#designatedpatrolareaavailable 9725 airport blvd 32827 6 10 46 #orlando #orlandointernationalairport
32827,-81.33487,28.43978,-1054858.42,1445546.546,32827,#designatedpatrolareaavailable 9725 airport bv 32827 10 17 04 52 #orlando #orlandointernationalairport
32827,-81.315727,28.447489,-1053711.51,1447280.197,32827,#designatedpatrolareaavailable 9725 airport bv 32827 11 16 09 16 #orlando #orlandointernationalairport
32827,-81.33353,28.45055,-1053658.977,1445486.378,32827,#designatedpatrolareaavailable 9725 airport bv 32827 4 8 05 00 #orlando #orlandointernationalairport
32827,-81.290993,28.448057,-1053256.566,1449686.716,32827,#designatedpatrolareaavailable barnstable pl oak bluff dr 32827 3 10 17 #orlando #southport
32812,-81.323235,28.513794,-1046577.154,1445369.216,32812,#designatedpatrolareaavailable butler nation dr s semoran bv 32812 9 3 22 11 #orlando #airportnorth
32805,-81.39329016,28.55115004,-1043597.588,1437869.198,32805,#designatedpatrolareaavailable colyer st jernigan av 32805 6 20 19 17 #orlando #holdenparramore
32814,-81.333387,28.557823,-1041921.283,1443596.778,32814,#designatedpatrolareaavailable common wai rd virginia dr 32814 2 13 08 53 #orlando #baldwinpark
32811,-81.427963,28.523579,-1047160.292,1434971.292,32811,#designatedpatrolareaavailable cornelia ct america st 32811 5 29 22 14 #orlando #newmalibu
32822,-81.300695,28.49907,-1047830.365,1447831.577,32822,#designatedpatrolareaavailable curry ford rd s semoran bv 32822 11 3 01 23 #orlando #lakefredrica
32806,-81.343423,28.524184,-1045760.194,1443214.008,32806,#designatedpatrolareaavailable e michigan st delanei av 32806 6 5 01 16 #orlando #pineloch
32804,-81.38925171,28.58106041,-1040261.43,1437734.569,32804,#designatedpatrolareaavailable e princeton st n orang av 32804 6 27 02 57 #orlando #northorange
32804,-81.388573,28.569935,-1041467.958,1437997.471,32804,#designatedpatrolareaavailable edgewater dr w harvard st 32804 2 9 15 40 #orlando #collegepark
32812,-81.33073,28.524165,-1045561.337,1444453.417,32812,#designatedpatrolareaavailable Forbes pl n frontag rd 32812 9 26 02 26 #orlando #airportnorth
32804,-81.383911,28.58803,-1039414.692,1438132.348,32804,#designatedpatrolareaavailable formosa av e par st 32804 7 08 07 #orlando #collegepark
32812,-81.331802,28.508831,-1047255.818,1444620.904,32812,#designatedpatrolareaavailable gatewai village cr n frontag rd 32812 2 17 09 23 #orlando #airportnorth
32804,-81.387917,28.581791,-1040160.456,1437851.866,32804,#designatedpatrolareaavailable golfview st edgewater ct 32804 6 26 08 10 #orlando #collegepark
32804,-81.378807,28.558977,-1042512.821,1439144.212,32804,#designatedpatrolareaavailable golfview st n westmoreland dr 32804 10 21 11 08 #orlando #collegepark
32827,-81.257553,28.43182,-1054500.488,1453243.369,32827,#designatedpatrolareaavailable heintzelman blvd wetherbe rd 32827 5 14 00 22 #orlando #orlandointernationalairport
32819,-81.459609,28.485326,-1051843.379,1432554.461,32819,#designatedpatrolareaavailable intern dr grandnat dr 32819 6 9 16 43 #orlando #floridacenter
32819,-81.457802,28.48395,-1051965.559,1432755.192,32819,#designatedpatrolareaavailable intern dr w oak_ridge rd 32819 12 23 14 29 #orlando #floridacenter
32819,-81.470045,28.458362,-1054957.737,1432009.054,32819,#designatedpatrolareaavailable kingspoint py w sand_lake rd 32819 6 13 16 45 #orlando
32814,-81.327743,28.56714,-1040812.676,1443982.107,32814,#designatedpatrolareaavailable lake baldwin ln 32814 9 10 23 01 #orlando #baldwinpark
32804,-81.37282,28.57135,-1041064.647,1439509.468,32804,#designatedpatrolareaavailable langston ct edgewater dr 32804 2 9 22 05 #orlando #collegepark
32805,-81.39261,28.5329,-1045583.6,1438258.133,32805,#designatedpatrolareaavailable mabl butler av columbia st 32805 2 21 11 01 #orlando #washingtonshores
32808,-81.43702698,28.60632896,-1038248.448,1432628.191,32808,#designatedpatrolareaavailable merci dr s lake orlando pkwy 32808 7 9 03 52 #orlando #rosemont
32808,-81.426726,28.559787,-1043179.078,1434453.602,32808,#designatedpatrolareaavailable merci dr seaboard rd 32808 8) 31 02 31 #orlando #seaboardindustrial
32812,-81.31411,28.516699,-1046114.713,1446208.453,32812,#designatedpatrolareaavailable n frontag rd Forbes pl 32812 2 5 07 26 #orlando #airportnorth
